device_id,leakage_group_id,scenario,fold
t4_dev_000869,t4_act_000354,persistent_card_problem_hard,4
t4_dev_000312,t4_act_000061,cross_device_partial,2
t4_dev_002464,t4_act_001508,multi_device_customer_v4,4
t4_dev_005715,t4_act_003961,network_retry_storm_hard,4
t4_dev_004135,t4_act_002736,fast_burst_v4,3
t4_dev_008116,t4_act_005925,normal_returning_customer,3
t4_dev_004668,t4_act_003138,normal_guest_checkout,2
t4_dev_001123,t4_act_000608,network_retry_storm_hard,2
t4_dev_006428,t4_act_004529,new_customer_onboarding,3
t4_dev_000202,t4_act_000036,cross_device_partial,3
t4_dev_002441,t4_act_001488,persistent_card_problem_hard,3
t4_dev_004877,t4_act_003284,normal_guest_checkout,0
t4_dev_003908,t4_act_002549,session_recreation_flaky_net,2
t4_dev_007537,t4_act_005447,normal_guest_checkout,2
t4_dev_005216,t4_act_003531,new_customer_onboarding,2
t4_dev_008586,t4_act_006316,normal_returning_customer,0
t4_dev_000857,t4_act_000342,persistent_card_problem_hard,1
t4_dev_003313,t4_act_002084,ultra_patient_v4,1
t4_dev_005561,t4_act_003824,persistent_card_problem_hard,3
t4_dev_000981,t4_act_000466,persistent_card_problem_hard,0
t4_dev_005373,t4_act_003665,new_customer_onboarding,3
t4_dev_005343,t4_act_003642,normal_guest_checkout,2
t4_dev_007492,t4_act_005406,session_recreation_flaky_net,3
t4_dev_001950,t4_act_001124,cvv_and_expiry_mistakes,0
t4_dev_000203,t4_act_000036,cross_device_partial,3
t4_dev_002280,t4_act_001361,multi_device_customer_v4,2
t4_dev_005656,t4_act_003908,cvv_and_expiry_mistakes,2
t4_dev_008423,t4_act_006173,cvv_and_expiry_mistakes,1
t4_dev_003134,t4_act_001938,network_retry_storm_hard,1
t4_dev_002721,t4_act_001702,normal_returning_customer,3
t4_dev_007731,t4_act_005601,normal_returning_customer,0
t4_dev_007517,t4_act_005430,genuine_wallet_cycling,1
t4_dev_006251,t4_act_004383,new_customer_onboarding,3
t4_dev_000204,t4_act_000036,cross_device_partial,3
t4_dev_006529,t4_act_004623,persistent_card_problem_hard,4
t4_dev_003893,t4_act_002536,persistent_card_problem_hard,1
t4_dev_003540,t4_act_002256,cvv_and_expiry_mistakes,0
t4_dev_003714,t4_act_002385,fast_burst_v4,0
t4_dev_004402,t4_act_002927,persistent_card_problem_hard,4
t4_dev_007307,t4_act_005273,network_retry_storm_hard,2
t4_dev_007855,t4_act_005710,normal_guest_checkout,3
t4_dev_004119,t4_act_002726,cross_device_weak_guest,3
t4_dev_008604,t4_act_006333,normal_returning_customer,2
t4_dev_000887,t4_act_000372,persistent_card_problem_hard,0
t4_dev_002404,t4_act_001457,new_customer_onboarding,2
t4_dev_008588,t4_act_006318,new_customer_onboarding,3
t4_dev_004865,t4_act_003273,new_customer_onboarding,0
t4_dev_004004,t4_act_002625,merchant_normal_amount_attack_v4,2
t4_dev_002214,t4_act_001309,patient_tester_v4,0
t4_dev_000954,t4_act_000439,persistent_card_problem_hard,4
t4_dev_001917,t4_act_001102,normal_returning_customer,2
t4_dev_006139,t4_act_004305,multi_device_customer_v4,1
t4_dev_005041,t4_act_003402,normal_returning_customer,4
t4_dev_004316,t4_act_002876,persistent_card_problem_hard,3
t4_dev_005489,t4_act_003776,persistent_card_problem_hard,3
t4_dev_004120,t4_act_002726,cross_device_weak_guest,3
t4_dev_008933,t4_act_006636,genuine_wallet_cycling,1
t4_dev_008680,t4_act_006402,multi_device_customer_v4,1
t4_dev_001776,t4_act_001012,normal_guest_checkout,4
t4_dev_006825,t4_act_004874,persistent_card_problem_hard,3
t4_dev_006439,t4_act_004540,normal_returning_customer,3
t4_dev_005257,t4_act_003568,new_customer_onboarding,0
t4_dev_001744,t4_act_000988,normal_guest_checkout,1
t4_dev_000165,t4_act_000029,cross_device_weak_guest,1
t4_dev_005247,t4_act_003558,session_recreation_flaky_net,1
t4_dev_003718,t4_act_002389,normal_returning_customer,2
t4_dev_005690,t4_act_003938,normal_guest_checkout,4
t4_dev_007867,t4_act_005719,new_customer_onboarding,4
t4_dev_005129,t4_act_003468,burst_pause_burst_v4,1
t4_dev_005218,t4_act_003533,normal_guest_checkout,2
t4_dev_004121,t4_act_002726,cross_device_weak_guest,3
t4_dev_005259,t4_act_003570,normal_guest_checkout,2
t4_dev_000166,t4_act_000029,cross_device_weak_guest,1
t4_dev_002657,t4_act_001649,normal_returning_customer,1
t4_dev_002116,t4_act_001245,success_camouflage_v4,4
t4_dev_003875,t4_act_002521,burst_pause_burst_v4,3
t4_dev_007906,t4_act_005751,genuine_wallet_cycling,1
t4_dev_002850,t4_act_001798,persistent_card_problem_hard,3
t4_dev_005819,t4_act_004054,normal_returning_customer,3
t4_dev_000996,t4_act_000481,network_retry_storm_hard,4
t4_dev_004122,t4_act_002726,cross_device_weak_guest,3
t4_dev_000167,t4_act_000029,cross_device_weak_guest,1
t4_dev_005800,t4_act_004035,session_recreation_flaky_net,0
t4_dev_001638,t4_act_000919,persistent_card_problem_hard,0
t4_dev_004953,t4_act_003330,normal_returning_customer,2
t4_dev_002586,t4_act_001596,normal_returning_customer,4
t4_dev_004020,t4_act_002638,multi_device_customer_v4,3
t4_dev_005682,t4_act_003931,persistent_card_problem_hard,0
t4_dev_007238,t4_act_005211,persistent_card_problem_hard,4
t4_dev_001970,t4_act_001143,cvv_and_expiry_mistakes,2
t4_dev_002658,t4_act_001650,session_recreation_flaky_net,3
t4_dev_000168,t4_act_000029,cross_device_weak_guest,1
t4_dev_002145,t4_act_001261,normal_returning_customer,2
t4_dev_001922,t4_act_001105,normal_returning_customer,0
t4_dev_004060,t4_act_002672,normal_guest_checkout,4
t4_dev_005672,t4_act_003923,normal_returning_customer,3
t4_dev_000842,t4_act_000327,persistent_card_problem_hard,1
t4_dev_006960,t4_act_004991,multi_device_customer_v4,4
t4_dev_004345,t4_act_002898,cvv_and_expiry_mistakes,2
t4_dev_007507,t4_act_005421,network_retry_storm_hard,2
t4_dev_003108,t4_act_001931,new_customer_onboarding,3
t4_dev_005734,t4_act_003978,session_recreation_flaky_net,4
t4_dev_000967,t4_act_000452,persistent_card_problem_hard,0
t4_dev_004160,t4_act_002759,normal_guest_checkout,2
t4_dev_006215,t4_act_004350,genuine_wallet_cycling,1
t4_dev_006348,t4_act_004456,normal_guest_checkout,0
t4_dev_008068,t4_act_005879,network_retry_storm_hard,4
t4_dev_008554,t4_act_006287,multi_device_customer_v4,0
t4_dev_000205,t4_act_000036,cross_device_partial,3
t4_dev_000169,t4_act_000029,cross_device_weak_guest,1
t4_dev_008406,t4_act_006159,persistent_card_problem_hard,0
t4_dev_003299,t4_act_002071,persistent_card_problem_hard,0
t4_dev_005538,t4_act_003804,multi_device_customer_v4,4
t4_dev_000995,t4_act_000480,network_retry_storm_hard,0
t4_dev_005200,t4_act_003516,cvv_and_expiry_mistakes,3
t4_dev_001089,t4_act_000574,network_retry_storm_hard,3
t4_dev_007784,t4_act_005649,normal_guest_checkout,2
t4_dev_003357,t4_act_002126,normal_guest_checkout,3
t4_dev_000982,t4_act_000467,persistent_card_problem_hard,0
t4_dev_003211,t4_act_002002,new_customer_onboarding,4
t4_dev_005201,t4_act_003517,fast_burst_v4,2
t4_dev_006560,t4_act_004651,persistent_card_problem_hard,3
t4_dev_003955,t4_act_002592,cross_device_weak_guest,3
t4_dev_002283,t4_act_001364,session_recreation_flaky_net,1
t4_dev_007046,t4_act_005062,network_retry_storm_hard,3
t4_dev_004035,t4_act_002649,normal_returning_customer,0
t4_dev_006016,t4_act_004211,new_customer_onboarding,1
t4_dev_005195,t4_act_003512,mixed_campaign_v4,3
t4_dev_005611,t4_act_003867,network_retry_storm_hard,3
t4_dev_008645,t4_act_006372,normal_guest_checkout,1
t4_dev_008754,t4_act_006470,new_customer_onboarding,2
t4_dev_004430,t4_act_002950,multi_device_customer_v4,2
t4_dev_008948,t4_act_006651,normal_guest_checkout,0
t4_dev_007242,t4_act_005215,new_customer_onboarding,4
t4_dev_008314,t4_act_006084,normal_guest_checkout,2
t4_dev_007489,t4_act_005403,network_retry_storm_hard,3
t4_dev_007275,t4_act_005243,new_customer_onboarding,1
t4_dev_002485,t4_act_001528,normal_returning_customer,0
t4_dev_003921,t4_act_002561,merchant_normal_amount_attack_v4,3
t4_dev_006175,t4_act_004316,multi_device_customer_v4,1
t4_dev_004100,t4_act_002708,warm_up_then_attack_v4,4
t4_dev_004334,t4_act_002889,network_retry_storm_hard,4
t4_dev_001005,t4_act_000490,network_retry_storm_hard,2
t4_dev_003919,t4_act_002559,persistent_card_problem_hard,1
t4_dev_008032,t4_act_005845,session_recreation_flaky_net,0
t4_dev_007033,t4_act_005051,normal_guest_checkout,4
t4_dev_003496,t4_act_002234,normal_guest_checkout,0
t4_dev_006105,t4_act_004272,normal_guest_checkout,2
t4_dev_003956,t4_act_002592,cross_device_weak_guest,3
t4_dev_001609,t4_act_000896,persistent_card_problem_hard,0
t4_dev_008566,t4_act_006297,normal_guest_checkout,2
t4_dev_004998,t4_act_003366,normal_guest_checkout,3
t4_dev_006069,t4_act_004257,normal_guest_checkout,3
t4_dev_008126,t4_act_005934,normal_guest_checkout,1
t4_dev_001041,t4_act_000526,network_retry_storm_hard,3
t4_dev_000206,t4_act_000036,cross_device_partial,3
t4_dev_004790,t4_act_003220,genuine_wallet_cycling,3
t4_dev_005196,t4_act_003512,mixed_campaign_v4,3
t4_dev_005386,t4_act_003676,normal_guest_checkout,1
t4_dev_003957,t4_act_002592,cross_device_weak_guest,3
t4_dev_005327,t4_act_003627,new_customer_onboarding,2
t4_dev_008551,t4_act_006284,normal_guest_checkout,4
t4_dev_009038,t4_act_006732,cvv_and_expiry_mistakes,4
t4_dev_006352,t4_act_004459,normal_returning_customer,1
t4_dev_006149,t4_act_004311,multi_device_customer_v4,0
t4_dev_008353,t4_act_006114,genuine_wallet_cycling,3
t4_dev_002525,t4_act_001558,normal_guest_checkout,2
t4_dev_008901,t4_act_006605,session_recreation_flaky_net,4
t4_dev_007209,t4_act_005184,normal_guest_checkout,3
t4_dev_002225,t4_act_001319,genuine_wallet_cycling,4
t4_dev_005271,t4_act_003581,cvv_and_expiry_mistakes,3
t4_dev_006260,t4_act_004391,network_retry_storm_hard,3
t4_dev_002402,t4_act_001455,new_customer_onboarding,4
t4_dev_005393,t4_act_003683,network_retry_storm_hard,1
t4_dev_003637,t4_act_002330,new_customer_onboarding,1
t4_dev_006250,t4_act_004382,new_customer_onboarding,0
t4_dev_003958,t4_act_002592,cross_device_weak_guest,3
t4_dev_008107,t4_act_005916,genuine_wallet_cycling,4
t4_dev_003416,t4_act_002169,network_retry_storm_hard,0
t4_dev_003708,t4_act_002379,persistent_card_problem_hard,1
t4_dev_006991,t4_act_005016,persistent_card_problem_hard,0
t4_dev_001692,t4_act_000946,genuine_wallet_cycling,4
t4_dev_003273,t4_act_002052,normal_guest_checkout,1
t4_dev_006178,t4_act_004317,normal_guest_checkout,2
t4_dev_004824,t4_act_003244,network_retry_storm_hard,2
t4_dev_001143,t4_act_000628,network_retry_storm_hard,1
t4_dev_008762,t4_act_006478,network_retry_storm_hard,2
t4_dev_007981,t4_act_005817,cvv_and_expiry_mistakes,0
t4_dev_008325,t4_act_006094,network_retry_storm_hard,3
t4_dev_008355,t4_act_006116,network_retry_storm_hard,2
t4_dev_004881,t4_act_003288,genuine_wallet_cycling,3
t4_dev_008500,t4_act_006245,multi_device_customer_v4,0
t4_dev_006832,t4_act_004879,cvv_and_expiry_mistakes,0
t4_dev_008574,t4_act_006304,cvv_and_expiry_mistakes,3
t4_dev_005845,t4_act_004074,normal_guest_checkout,3
t4_dev_005579,t4_act_003840,persistent_card_problem_hard,3
t4_dev_003959,t4_act_002592,cross_device_weak_guest,3
t4_dev_008552,t4_act_006285,normal_returning_customer,1
t4_dev_004879,t4_act_003286,cvv_and_expiry_mistakes,2
t4_dev_007652,t4_act_005532,persistent_card_problem_hard,2
t4_dev_002681,t4_act_001670,cvv_and_expiry_mistakes,2
t4_dev_003576,t4_act_002279,persistent_card_problem_hard,2
t4_dev_008468,t4_act_006215,persistent_card_problem_hard,4
t4_dev_002792,t4_act_001765,session_churn_v4,0
t4_dev_008156,t4_act_005960,normal_returning_customer,4
t4_dev_004266,t4_act_002836,persistent_card_problem_hard,2
t4_dev_003960,t4_act_002592,cross_device_weak_guest,3
t4_dev_006516,t4_act_004611,genuine_wallet_cycling,4
t4_dev_000153,t4_act_000027,cross_device_weak_guest,3
t4_dev_000971,t4_act_000456,persistent_card_problem_hard,3
t4_dev_008753,t4_act_006469,multi_device_customer_v4,3
t4_dev_008427,t4_act_006175,cvv_and_expiry_mistakes,0
t4_dev_004338,t4_act_002892,patient_tester_v4,1
t4_dev_004771,t4_act_003208,new_customer_onboarding,1
t4_dev_000803,t4_act_000288,persistent_card_problem_hard,1
t4_dev_007303,t4_act_005269,session_recreation_flaky_net,0
t4_dev_000834,t4_act_000319,persistent_card_problem_hard,4
t4_dev_005947,t4_act_004148,multi_device_customer_v4,1
t4_dev_003010,t4_act_001892,genuine_wallet_cycling,4
t4_dev_006150,t4_act_004311,multi_device_customer_v4,0
t4_dev_005457,t4_act_003746,network_retry_storm_hard,2
t4_dev_000154,t4_act_000027,cross_device_weak_guest,3
t4_dev_004614,t4_act_003093,multi_device_customer_v4,3
t4_dev_008174,t4_act_005975,normal_guest_checkout,1
t4_dev_006296,t4_act_004424,persistent_card_problem_hard,1
t4_dev_001941,t4_act_001117,persistent_card_problem_hard,3
t4_dev_006886,t4_act_004926,normal_guest_checkout,3
t4_dev_007615,t4_act_005517,genuine_wallet_cycling,1
t4_dev_008681,t4_act_006402,multi_device_customer_v4,1
t4_dev_008136,t4_act_005942,network_retry_storm_hard,2
t4_dev_007440,t4_act_005375,session_recreation_flaky_net,0
t4_dev_001860,t4_act_001060,normal_returning_customer,1
t4_dev_004544,t4_act_003040,cross_device_weak_guest,0
t4_dev_005793,t4_act_004028,normal_returning_customer,1
t4_dev_008993,t4_act_006692,session_recreation_flaky_net,0
t4_dev_007770,t4_act_005635,network_retry_storm_hard,4
t4_dev_007945,t4_act_005785,multi_device_customer_v4,1
t4_dev_005781,t4_act_004016,persistent_card_problem_hard,0
t4_dev_004959,t4_act_003336,session_recreation_flaky_net,3
t4_dev_000997,t4_act_000482,network_retry_storm_hard,3
t4_dev_004745,t4_act_003191,network_retry_storm_hard,4
t4_dev_004830,t4_act_003249,new_customer_onboarding,4
t4_dev_000968,t4_act_000453,persistent_card_problem_hard,1
t4_dev_008478,t4_act_006225,persistent_card_problem_hard,1
t4_dev_007346,t4_act_005293,session_recreation_flaky_net,2
t4_dev_005848,t4_act_004077,normal_guest_checkout,3
t4_dev_002115,t4_act_001244,persistent_card_problem_hard,4
t4_dev_008110,t4_act_005919,normal_returning_customer,4
t4_dev_000913,t4_act_000398,persistent_card_problem_hard,4
t4_dev_007172,t4_act_005169,normal_guest_checkout,3
t4_dev_004156,t4_act_002755,cvv_and_expiry_mistakes,0
t4_dev_000155,t4_act_000027,cross_device_weak_guest,3
t4_dev_008868,t4_act_006573,network_retry_storm_hard,0
t4_dev_002381,t4_act_001438,session_churn_v4,0
t4_dev_008122,t4_act_005931,genuine_wallet_cycling,2
t4_dev_008898,t4_act_006602,persistent_card_problem_hard,0
t4_dev_004545,t4_act_003040,cross_device_weak_guest,0
t4_dev_002243,t4_act_001331,cvv_and_expiry_mistakes,4
t4_dev_007301,t4_act_005267,normal_returning_customer,4
t4_dev_006097,t4_act_004265,network_retry_storm_hard,0
t4_dev_006457,t4_act_004556,genuine_wallet_cycling,2
t4_dev_004568,t4_act_003054,patient_tester_v4,3
t4_dev_006118,t4_act_004284,new_customer_onboarding,1
t4_dev_007163,t4_act_005160,persistent_card_problem_hard,3
t4_dev_007285,t4_act_005252,normal_guest_checkout,2
t4_dev_004546,t4_act_003040,cross_device_weak_guest,0
t4_dev_005226,t4_act_003541,cvv_and_expiry_mistakes,0
t4_dev_007006,t4_act_005028,normal_guest_checkout,0
t4_dev_006545,t4_act_004638,normal_guest_checkout,0
t4_dev_008349,t4_act_006111,normal_returning_customer,0
t4_dev_008755,t4_act_006471,normal_guest_checkout,0
t4_dev_002000,t4_act_001170,burst_pause_burst_v4,3
t4_dev_003391,t4_act_002155,cross_device_weak_guest,1
t4_dev_007857,t4_act_005712,multi_device_customer_v4,2
t4_dev_005565,t4_act_003827,normal_returning_customer,3
t4_dev_004962,t4_act_003339,persistent_card_problem_hard,3
t4_dev_003520,t4_act_002239,genuine_wallet_cycling,0
t4_dev_008093,t4_act_005902,normal_guest_checkout,1
t4_dev_004747,t4_act_003193,normal_returning_customer,4
t4_dev_004547,t4_act_003040,cross_device_weak_guest,0
t4_dev_001890,t4_act_001079,normal_guest_checkout,1
t4_dev_008839,t4_act_006549,normal_guest_checkout,3
t4_dev_006547,t4_act_004639,multi_device_customer_v4,0
t4_dev_000156,t4_act_000027,cross_device_weak_guest,3
t4_dev_004548,t4_act_003040,cross_device_weak_guest,0
t4_dev_006377,t4_act_004483,normal_returning_customer,1
t4_dev_003392,t4_act_002155,cross_device_weak_guest,1
t4_dev_007391,t4_act_005331,cvv_and_expiry_mistakes,2
t4_dev_006307,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006308,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_001912,t4_act_001099,multi_device_customer_v4,2
t4_dev_006309,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006310,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006311,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006312,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006313,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006314,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006315,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006316,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_003788,t4_act_002449,network_retry_storm_hard,0
t4_dev_006317,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_008905,t4_act_006609,cvv_and_expiry_mistakes,0
t4_dev_006318,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006319,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006320,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006321,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_004321,t4_act_002881,session_recreation_flaky_net,1
t4_dev_006322,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006323,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_001814,t4_act_001041,session_churn_v4,1
t4_dev_006324,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006325,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_006326,t4_act_004435,cgnat_mobile_ip_storm,3
t4_dev_003352,t4_act_002121,network_retry_storm_hard,0
t4_dev_006256,t4_act_004388,normal_returning_customer,4
t4_dev_004021,t4_act_002638,multi_device_customer_v4,3
t4_dev_003393,t4_act_002155,cross_device_weak_guest,1
t4_dev_002643,t4_act_001636,normal_guest_checkout,3
t4_dev_006888,t4_act_004928,multi_device_customer_v4,4
t4_dev_002908,t4_act_001824,new_customer_onboarding,0
t4_dev_005803,t4_act_004038,normal_guest_checkout,2
t4_dev_004378,t4_act_002911,cross_device_weak_guest,4
t4_dev_007821,t4_act_005681,genuine_wallet_cycling,0
t4_dev_008625,t4_act_006354,normal_guest_checkout,2
t4_dev_004549,t4_act_003040,cross_device_weak_guest,0
t4_dev_001011,t4_act_000496,network_retry_storm_hard,2
t4_dev_004628,t4_act_003104,normal_guest_checkout,0
t4_dev_007983,t4_act_005819,normal_returning_customer,1
t4_dev_002523,t4_act_001556,network_retry_storm_hard,0
t4_dev_000797,t4_act_000282,persistent_card_problem_hard,3
t4_dev_006183,t4_act_004322,normal_guest_checkout,2
t4_dev_004403,t4_act_002928,session_recreation_flaky_net,1
t4_dev_008205,t4_act_006003,normal_guest_checkout,2
t4_dev_000843,t4_act_000328,persistent_card_problem_hard,4
t4_dev_006566,t4_act_004657,normal_guest_checkout,0
t4_dev_004550,t4_act_003040,cross_device_weak_guest,0
t4_dev_007385,t4_act_005326,normal_returning_customer,3
t4_dev_004530,t4_act_003028,genuine_wallet_cycling,1
t4_dev_004379,t4_act_002911,cross_device_weak_guest,4
t4_dev_003348,t4_act_002117,ultra_patient_v4,1
t4_dev_007705,t4_act_005575,session_recreation_flaky_net,3
t4_dev_003394,t4_act_002155,cross_device_weak_guest,1
t4_dev_006361,t4_act_004468,new_customer_onboarding,3
t4_dev_004864,t4_act_003272,network_retry_storm_hard,2
t4_dev_001064,t4_act_000549,network_retry_storm_hard,0
t4_dev_006884,t4_act_004924,persistent_card_problem_hard,2
t4_dev_006381,t4_act_004487,session_recreation_flaky_net,3
t4_dev_000839,t4_act_000324,persistent_card_problem_hard,4
t4_dev_006176,t4_act_004316,multi_device_customer_v4,1
t4_dev_006236,t4_act_004369,network_retry_storm_hard,0
t4_dev_006540,t4_act_004633,genuine_wallet_cycling,3
t4_dev_007927,t4_act_005769,genuine_wallet_cycling,3
t4_dev_005466,t4_act_003755,normal_returning_customer,0
t4_dev_006700,t4_act_004782,normal_returning_customer,1
t4_dev_002734,t4_act_001709,normal_guest_checkout,1
